date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
19-08-2022,P020,Electronics,19,19959.39,128,45,0,0,4,8,8
31-03-2023,P030,Electronics,21,23529.36,161,64,0,0,4,3,10
17-02-2023,P008,Beauty,32,2001.24,55,20,0,0,4,2,10
02-02-2023,P022,Electronics,13,13980.5,98,34,0,0,3,2,11
02-08-2023,P039,Home,23,2670.85,102,43,0,0,2,8,12
26-07-2023,P006,Electronics,9,10366.11,176,79,0,0,2,7,13
24-08-2023,P020,Electronics,17,19068.69,69,45,0,0,3,8,8
01-04-2022,P046,Home,28,974.1,255,56,0,0,4,4,2
12-06-2023,P050,Electronics,13,20099.16,287,78,0,0,0,6,2
19-12-2022,P042,Apparel,47,1205.73,144,31,0,0,0,12,8
10-08-2023,P043,Electronics,11,13427.46,122,68,0,0,3,8,6
23-06-2022,P011,Electronics,13,6597.77,46,27,0,0,3,6,4
23-09-2022,P031,Apparel,30,708.62,90,47,0,0,4,9,13
09-11-2022,P002,Sports,38,5513.71,202,55,0,0,2,11,9
09-06-2023,P014,Electronics,13,23720.51,43,28,0,0,4,6,9
22-06-2023,P010,Home,24,2073.5,81,43,0,0,3,6,12
30-12-2022,P035,Sports,33,1715.49,214,76,0,0,4,12,5
03-03-2022,P037,Electronics,15,5795.3,165,46,0,0,3,3,10
28-03-2023,P024,Electronics,21,2641.45,174,58,0,0,1,3,2
12-12-2022,P030,Electronics,18,23350.89,180,64,0,0,0,12,10
08-05-2023,P001,Electronics,20,24698.8,78,45,0,0,0,5,13
07-04-2023,P047,Electronics,12,16617.51,26,21,0,0,4,4,6
04-12-2022,P006,Electronics,35,10432.31,218,79,0,0,6,12,13
08-03-2022,P021,Apparel,18,2810.92,143,58,0,0,1,3,12
12-02-2022,P029,Apparel,30,1310.44,118,41,0,0,5,2,13
07-12-2023,P045,Electronics,39,15686.16,58,21,0,0,3,12,13
30-03-2022,P040,Apparel,28,1428.7,117,51,0,0,2,3,9
23-11-2022,P029,Apparel,42,1314.11,152,41,0,0,2,11,13
17-04-2023,P018,Apparel,25,3081.3,22,20,0,0,0,4,4
08-04-2023,P045,Electronics,20,16013.78,42,21,0,0,5,4,13
25-01-2022,P006,Electronics,17,10116.78,245,79,0,0,1,1,13
25-02-2023,P017,Electronics,24,18925.33,148,59,0,0,5,2,7
17-09-2022,P015,Electronics,23,12432.34,68,52,0,0,5,9,8
14-03-2023,P009,Apparel,30,3360.68,49,43,0,0,1,3,2
03-12-2023,P006,Electronics,39,10023.92,326,79,0,0,6,12,13
26-03-2022,P006,Electronics,15,9916.81,98,79,0,0,5,3,13
12-12-2023,P049,Apparel,53,1168.82,46,23,0,0,1,12,8
06-01-2022,P050,Electronics,15,19212.95,105,78,0,0,3,1,2
21-07-2023,P026,Home,19,7368.76,142,42,0,0,4,7,8
13-04-2022,P036,Beauty,37,974.82,85,22,0,0,2,4,8
29-09-2023,P033,Electronics,14,9324.88,158,74,0,0,4,9,13
16-07-2023,P007,Electronics,15,14258.88,211,60,0,0,6,7,14
02-03-2022,P004,Apparel,20,3455.2,116,40,0,0,2,3,14
30-09-2022,P039,Home,29,2545.8,109,43,0,0,4,9,12
17-01-2022,P005,Electronics,18,8164.85,82,72,0,0,0,1,9
06-02-2023,P039,Home,10,2539.66,93,43,0,0,0,2,12
01-10-2023,P021,Apparel,49,2863.78,187,58,0,0,6,10,12
08-12-2023,P042,Apparel,52,1152.06,93,31,0,0,4,12,8
25-02-2022,P050,Electronics,10,19564.44,201,78,0,0,4,2,2
12-04-2023,P002,Sports,22,5601.07,103,55,0,0,2,4,9
26-01-2023,P044,Sports,15,2119.99,135,36,0,0,3,1,12
11-03-2022,P041,Electronics,12,18681.4,148,68,0,0,4,3,2
23-02-2022,P013,Beauty,22,2365.9,237,77,0,0,2,2,10
30-06-2023,P042,Apparel,31,1205.35,91,31,0,0,4,6,8
16-11-2023,P042,Apparel,44,1214.87,37,31,0,0,3,11,8
06-02-2022,P032,Electronics,19,6870.98,46,39,0,0,6,2,12
31-12-2023,P007,Electronics,41,14523.68,246,60,0,0,6,12,14
04-02-2023,P025,Apparel,21,1369.83,66,51,0,0,5,2,5
23-02-2022,P046,Home,11,972.79,77,56,0,0,2,2,2
10-08-2023,P027,Electronics,18,11360.82,116,62,0,0,3,8,14
14-04-2022,P050,Electronics,20,19409.56,294,78,0,0,3,4,2
03-09-2023,P033,Electronics,29,9270.58,209,74,0,0,6,9,13
15-12-2023,P005,Electronics,23,8178.53,123,72,0,0,4,12,9
15-10-2022,P009,Apparel,57,3521.8,205,43,0,0,5,10,2
14-11-2023,P025,Apparel,69,1342.1,109,51,1,33.4,1,11,5
27-04-2022,P050,Electronics,8,19690.36,209,78,0,0,2,4,2
30-07-2023,P026,Home,18,7314.92,68,42,0,0,6,7,8
21-06-2022,P050,Electronics,21,19676.36,386,78,0,0,1,6,2
19-10-2023,P049,Apparel,64,1125.44,20,23,1,43.7,3,10,8
29-08-2023,P010,Home,23,2094.32,131,43,0,0,1,8,12
05-09-2023,P044,Sports,22,2032.94,99,36,0,0,1,9,12
07-03-2023,P021,Apparel,18,2805.56,145,58,0,0,1,3,12
14-06-2023,P049,Apparel,31,1155.65,25,23,0,0,2,6,8
19-08-2023,P019,Apparel,40,770.87,58,33,0,0,5,8,4
30-09-2023,P041,Electronics,31,18181.4,288,68,0,0,5,9,2
31-05-2022,P029,Apparel,24,1299.79,76,41,0,0,1,5,13
04-10-2023,P004,Apparel,41,3413.25,63,40,0,0,2,10,14
31-08-2023,P047,Electronics,18,16330.6,102,21,0,0,3,8,6
12-08-2022,P043,Electronics,15,13439.92,292,68,0,0,4,8,6
18-05-2023,P015,Electronics,26,12275.66,113,52,0,0,3,5,8
15-05-2023,P030,Electronics,15,23186.55,181,64,0,0,0,5,10
13-02-2022,P035,Sports,28,1722,262,76,0,0,6,2,5
16-08-2022,P040,Apparel,30,1430.38,155,51,0,0,1,8,9
14-05-2022,P040,Apparel,37,1403.04,64,51,0,0,5,5,9
06-10-2023,P042,Apparel,44,1219.51,120,31,0,0,4,10,8
09-11-2022,P031,Apparel,51,741.68,164,47,0,0,2,11,13
19-12-2023,P018,Apparel,49,3196.96,15,20,0,0,1,12,4
23-01-2022,P022,Electronics,15,13751,112,34,0,0,6,1,11
10-05-2023,P009,Apparel,23,3485.1,54,43,0,0,2,5,2
21-01-2022,P031,Apparel,27,721.23,106,47,0,0,4,1,13
03-02-2023,P044,Sports,22,2029.93,73,36,0,0,4,2,12
24-02-2023,P036,Beauty,25,961.49,43,22,0,0,4,2,8
14-12-2023,P045,Electronics,21,16236.64,66,21,0,0,3,12,13
05-08-2023,P038,Electronics,21,13355.67,176,52,0,0,5,8,4
26-09-2023,P015,Electronics,24,12437.82,214,52,0,0,1,9,8
12-12-2023,P037,Electronics,22,56182.8,133,46,0,0,1,12,10
23-12-2022,P026,Home,29,7524.05,95,42,0,0,4,12,8
20-11-2022,P013,Beauty,65,2365.28,190,77,0,0,6,11,10
16-05-2022,P021,Apparel,35,2858.45,108,58,0,0,0,5,12
02-12-2023,P040,Apparel,57,1400.77,170,51,0,0,5,12,9
25-09-2022,P046,Home,40,963.93,192,56,0,0,6,9,2
20-06-2023,P013,Beauty,33,2328.27,176,77,0,0,1,6,10
13-07-2022,P047,Electronics,18,16742.94,56,21,0,0,2,7,6
02-03-2022,P024,Electronics,23,2692.77,113,58,0,0,2,3,2
19-01-2022,P033,Electronics,17,9637.59,110,74,0,0,2,1,13
06-10-2023,P033,Electronics,24,9268.05,-114,74,0,0,4,10,13
10-05-2023,P007,Electronics,25,14687.91,63,60,0,0,2,5,14
14-10-2022,P020,Electronics,28,20065.9,155,45,0,0,4,10,8
18-05-2023,P035,Sports,27,1719.01,160,76,0,0,3,5,5
13-01-2022,P004,Apparel,31,3446.33,107,40,0,0,3,1,14
02-11-2022,P026,Home,32,7426.43,95,42,0,0,2,11,8
07-02-2023,P002,Sports,20,5544.2,129,55,0,0,1,2,9
11-10-2023,P008,Beauty,56,19759.4,30,20,0,0,2,10,10
25-07-2022,P019,Apparel,27,7535,55,33,0,0,0,7,4
13-10-2023,P026,Home,36,7442.32,116,42,0,0,4,10,8
09-12-2022,P032,Electronics,20,7075.27,106,39,0,0,4,12,12
13-07-2022,P039,Home,18,2610.77,75,43,0,0,2,7,12
18-01-2022,P047,Electronics,15,16109.68,58,21,0,0,1,1,6
25-11-2022,P042,Apparel,76,1204.37,117,31,1,22.1,4,11,8
05-07-2022,P010,Home,12,2054.86,44,43,0,0,1,7,12
11-09-2023,P013,Beauty,39,2267.66,89,77,0,0,0,9,10
17-06-2023,P019,Apparel,31,765.05,68,33,0,0,5,6,4
13-06-2023,P020,Electronics,20,18972.77,110,45,0,0,1,6,8
22-11-2022,P014,Electronics,30,22996.15,69,28,0,0,1,11,9
15-09-2022,P024,Electronics,23,2712.41,83,58,0,0,3,9,2
02-12-2022,P008,Beauty,57,2076.06,0,20,0,0,4,12,10
01-02-2023,P005,Electronics,13,8319.53,265,72,0,0,2,2,9
02-08-2022,P028,Apparel,35,1114.73,180,51,0,0,1,8,8
13-07-2023,P025,Apparel,24,1341.49,66,51,0,0,3,7,5
11-05-2023,P025,Apparel,37,1339.16,123,51,0,0,3,5,5
05-02-2022,P049,Apparel,33,1149.94,77,23,0,0,5,2,8
11-03-2023,P026,Home,24,7359.08,98,42,0,0,5,3,8
08-05-2023,P019,Apparel,32,773.43,93,33,0,0,0,5,4
23-11-2022,P008,Beauty,67,19904,1,20,0,0,2,11,10
28-02-2022,P023,Electronics,17,2661.31,37,32,0,0,0,2,4
24-01-2022,P027,Electronics,15,11316.79,179,62,0,0,0,1,14
16-06-2022,P002,Sports,31,5590.08,155,55,0,0,3,6,9
12-05-2022,P010,Home,21,2092.67,74,43,0,0,3,5,12
11-04-2022,P044,Sports,26,2016.88,139,36,0,0,0,4,12
05-02-2022,P015,Electronics,21,12579.22,155,52,0,0,5,2,8
05-08-2022,P012,Sports,24,4898.25,358,78,0,0,4,8,6
20-04-2023,P034,Sports,26,2520.88,82,52,0,0,3,4,2
22-08-2022,P032,Electronics,12,6973,64,39,0,0,0,8,12
14-12-2022,P005,Electronics,19,8026.82,182,72,0,0,2,12,9
29-06-2022,P047,Electronics,13,16811.82,62,21,0,0,2,6,6
08-04-2022,P027,Electronics,10,11389.17,167,62,0,0,4,4,14
22-08-2022,P022,Electronics,14,13855.5,116,34,0,0,0,8,11
12-01-2023,P044,Sports,22,2101.07,170,36,0,0,3,1,12
29-04-2023,P026,Home,23,7176.97,109,42,0,0,5,4,8
19-01-2023,P037,Electronics,18,5942.56,222,46,0,0,3,1,10
07-02-2023,P035,Sports,24,1779.07,174,76,0,0,1,2,5
29-06-2022,P046,Home,20,967.55,205,56,0,0,2,6,2
25-01-2022,P048,Apparel,25,1888.16,57,51,0,0,1,1,7
18-08-2022,P020,Electronics,12,19842.43,147,45,0,0,3,8,8
11-04-2023,P013,Beauty,42,2361.07,93,77,0,0,1,4,10
04-11-2023,P042,Apparel,67,1211.09,60,31,0,0,5,11,8
09-12-2022,P021,Apparel,59,2832.14,158,58,0,0,4,12,12
06-06-2022,P031,Apparel,26,734.89,56,47,0,0,0,6,13
28-09-2022,P032,Electronics,23,6967.41,54,39,0,0,2,9,12
07-07-2023,P002,Sports,30,5731.28,201,55,0,0,4,7,9
20-03-2022,P021,Apparel,31,2758.67,88,58,0,0,6,3,12
22-01-2022,P009,Apparel,29,3418.98,192,43,0,0,5,1,2
15-04-2023,P002,Sports,33,5799.73,70,55,0,0,5,4,9
08-11-2023,P008,Beauty,77,1995.7,0,20,0,0,2,11,10
17-02-2023,P011,Electronics,21,6664.73,62,27,0,0,4,2,4
01-02-2022,P030,Electronics,13,23442.72,88,64,0,0,1,2,10
03-02-2022,P036,Beauty,25,977.57,87,22,0,0,3,2,8
25-06-2023,P016,Electronics,20,9159.44,206,43,0,0,6,6,6
26-04-2022,P001,Electronics,17,24215.21,52,45,0,0,1,4,13
18-09-2022,P045,Electronics,32,15669.77,44,21,0,0,6,9,13
25-11-2022,P012,Sports,46,4827.97,316,78,1,11.9,4,11,6
17-11-2023,P007,Electronics,26,14649.68,228,60,0,0,4,11,14
22-05-2023,P026,Home,28,7508.03,181,42,0,0,0,5,8
05-08-2023,P031,Apparel,32,706.26,65,47,0,0,5,8,13
01-02-2022,P044,Sports,23,2084.74,88,36,0,0,1,2,12
17-12-2023,P050,Electronics,30,19941.49,169,78,0,0,6,12,2
17-08-2023,P003,Home,20,4933.87,-170,79,0,0,3,8,10
11-10-2022,P009,Apparel,45,3415.38,180,43,0,0,1,10,2
16-07-2023,P035,Sports,28,1706.88,121,76,0,0,6,7,5
14-01-2022,P048,Apparel,29,1900.06,82,51,1,21,4,1,7
11-06-2022,P001,Electronics,23,24293.41,123,45,0,0,5,6,13
26-01-2022,P028,Apparel,24,1124.94,108,51,0,0,2,1,8
10-02-2023,P013,Beauty,22,2277.59,339,77,0,0,4,2,10
11-01-2022,P047,Electronics,12,16270.1,94,21,0,0,1,1,6
06-03-2023,P029,Apparel,33,1285.31,147,41,0,0,0,3,13
02-03-2023,P028,Apparel,22,1101.47,213,51,0,0,3,3,8
24-02-2022,P024,Electronics,15,2777.38,150,58,0,0,3,2,2
02-10-2023,P042,Apparel,42,1187.01,69,31,0,0,0,10,8
06-03-2022,P005,Electronics,20,8284.59,147,72,0,0,6,3,9
17-03-2023,P019,Apparel,34,753.97,57,33,0,0,4,3,4
03-09-2023,P021,Apparel,43,2815.23,129,58,0,0,6,9,12
28-07-2023,P016,Electronics,21,9153.79,58,43,0,0,4,7,6
03-04-2023,P047,Electronics,12,16957.06,38,21,0,0,0,4,6
27-03-2023,P027,Electronics,16,11555.93,281,62,0,0,0,3,14
08-09-2022,P024,Electronics,20,2737.14,128,58,0,0,3,9,2
30-12-2022,P001,Electronics,26,24886.09,139,45,0,0,4,12,13
27-11-2022,P032,Electronics,54,6832.81,43,39,1,36.9,6,11,12
17-03-2022,P001,Electronics,24,24617.22,176,45,1,25.5,3,3,13
24-03-2022,P031,Apparel,26,734.74,138,47,0,0,3,3,13
09-07-2023,P026,Home,31,7294.76,176,42,0,0,6,7,8
26-01-2023,P010,Home,27,2067.29,48,43,0,0,3,1,12
14-03-2023,P025,Apparel,24,1372.47,155,51,0,0,1,3,5
15-06-2022,P035,Sports,26,1777.19,239,76,0,0,2,6,5
22-05-2022,P041,Electronics,19,18191.24,202,68,0,0,6,5,2
05-07-2023,P014,Electronics,14,230595.7,85,28,0,0,2,7,9
15-08-2022,P030,Electronics,14,23784.47,112,64,0,0,0,8,10
12-12-2022,P025,Apparel,58,1393.15,67,51,0,0,0,12,5
07-12-2022,P036,Beauty,52,1006.24,0,22,0,0,2,12,8
06-02-2022,P008,Beauty,43,2031.27,83,20,0,0,6,2,10
25-10-2023,P032,Electronics,25,6974.62,101,39,0,0,2,10,12
15-06-2022,P002,Sports,27,5518.6,186,55,0,0,2,6,9
22-04-2023,P010,Home,24,2083.64,140,43,0,0,5,4,12
20-05-2023,P046,Home,23,964.85,134,56,0,0,5,5,2
24-12-2022,P047,Electronics,71,16703.22,47,21,1,58.7,5,12,6
19-08-2023,P050,Electronics,19,19295.13,185,78,0,0,5,8,2
19-04-2023,P008,Beauty,35,2010.85,93,20,0,0,2,4,10
14-06-2023,P041,Electronics,11,18571.05,305,68,0,0,2,6,2
17-02-2023,P004,Apparel,24,3310.94,88,40,0,0,4,2,14
31-12-2023,P047,Electronics,34,17061.16,63,21,0,0,6,12,6
05-07-2023,P016,Electronics,15,9183.94,147,43,0,0,2,7,6
21-03-2022,P027,Electronics,18,11394.21,234,62,0,0,0,3,14
12-06-2023,P031,Apparel,21,7475.5,53,47,0,0,0,6,13
02-01-2023,P042,Apparel,19,1186.58,84,31,0,0,0,1,8
25-11-2023,P046,Home,66,981.83,68,56,1,30.5,5,11,2
15-10-2022,P023,Electronics,28,2636.57,57,32,0,0,5,10,4
07-02-2022,P013,Beauty,25,2345.79,291,77,0,0,0,2,10
31-08-2023,P026,Home,19,7322.36,116,42,0,0,3,8,8
07-03-2023,P010,Home,15,2050.56,50,43,0,0,1,3,12
26-11-2022,P046,Home,86,991.9,149,56,1,54.9,5,11,2
22-09-2023,P050,Electronics,10,19591.05,98,78,0,0,4,9,2
24-01-2023,P014,Electronics,12,23417.44,132,28,0,0,1,1,9
28-07-2023,P008,Beauty,33,1995.46,31,20,0,0,4,7,10
15-10-2023,P015,Electronics,51,12245.68,151,52,1,37.2,6,10,8
19-04-2023,P018,Apparel,20,3224.92,44,20,0,0,2,4,4
10-02-2022,P049,Apparel,21,1168.25,56,23,0,0,3,2,8
09-07-2022,P021,Apparel,27,2856.32,136,58,0,0,5,7,12
16-03-2023,P003,Home,13,4965.05,109,79,0,0,3,3,10
11-04-2022,P013,Beauty,28,2264.47,241,77,0,0,0,4,10
24-01-2023,P020,Electronics,15,19248.79,72,45,0,0,1,1,8
30-11-2022,P023,Electronics,29,2639.99,50,32,0,0,2,11,4
24-10-2022,P042,Apparel,67,1187.26,72,31,1,13.1,0,10,8
16-09-2022,P004,Apparel,36,3367.42,166,40,0,0,4,9,14
16-12-2023,P032,Electronics,35,6840.32,73,39,0,0,5,12,12
06-09-2022,P021,Apparel,37,2792.13,125,58,0,0,1,9,12
10-10-2023,P037,Electronics,27,5708.65,154,46,0,0,1,10,10
11-01-2022,P025,Apparel,36,1359.98,224,51,0,0,1,1,5
23-12-2022,P050,Electronics,31,19395.18,246,78,0,0,4,12,2
08-08-2022,P022,Electronics,24,14034.81,75,34,0,0,0,8,11
26-07-2023,P040,Apparel,22,1411.7,67,51,0,0,2,7,9
14-09-2023,P016,Electronics,26,9231.28,148,43,0,0,3,9,6
29-10-2022,P016,Electronics,32,9007.12,112,43,0,0,5,10,6
28-02-2022,P049,Apparel,22,1126.26,71,23,0,0,0,2,8
11-01-2023,P027,Electronics,18,11487.76,170,62,0,0,2,1,14
27-01-2023,P013,Beauty,34,2375.87,151,77,0,0,4,1,10
16-12-2022,P021,Apparel,54,2819.17,178,58,0,0,4,12,12
29-05-2022,P003,Home,35,4871.11,131,79,0,0,6,5,10
19-08-2023,P037,Electronics,20,5770.93,156,46,0,0,5,8,10
01-12-2022,P027,Electronics,24,11572.39,149,62,0,0,3,12,14
30-08-2023,P031,Apparel,29,731.21,87,47,0,0,2,8,13
13-03-2022,P013,Beauty,58,2326.43,179,77,0,0,6,3,10
14-09-2023,P012,Sports,32,4758.25,126,78,0,0,3,9,6
30-11-2022,P007,Electronics,27,14574.52,206,60,0,0,2,11,14
16-03-2023,P023,Electronics,16,2616.13,60,32,0,0,3,3,4
21-11-2022,P006,Electronics,33,10278.42,253,79,0,0,0,11,13
18-03-2023,P019,Apparel,33,756.22,128,33,0,0,5,3,4
20-01-2023,P016,Electronics,19,8974.84,89,43,0,0,4,1,6
14-06-2022,P042,Apparel,33,1172.35,78,31,0,0,1,6,8
14-09-2022,P049,Apparel,41,1140.34,62,23,0,0,2,9,8
10-02-2023,P030,Electronics,19,22775.08,153,64,0,0,4,2,10
21-06-2023,P009,Apparel,29,3419.1,158,43,0,0,2,6,2
11-04-2022,P022,Electronics,23,14148.35,92,34,0,0,0,4,11
03-10-2022,P023,Electronics,32,2613.57,107,32,1,38.6,0,10,4
24-08-2022,P008,Beauty,39,2091.38,49,20,0,0,2,8,10
10-02-2023,P034,Sports,14,2493.11,249,52,0,0,4,2,2
23-09-2023,P007,Electronics,29,14631.26,143,60,0,0,5,9,14
12-02-2022,P042,Apparel,20,1164.3,75,31,0,0,5,2,8
16-05-2022,P023,Electronics,19,2651.77,128,32,0,0,0,5,4
02-07-2023,P044,Sports,42,2112.3,38,36,0,0,6,7,12
15-05-2023,P035,Sports,21,1748.15,211,76,0,0,0,5,5
21-12-2023,P032,Electronics,23,7121.5,138,39,0,0,3,12,12
10-08-2022,P029,Apparel,26,1332.61,79,41,0,0,2,8,13
09-03-2022,P030,Electronics,15,23268.98,258,64,0,0,2,3,10
20-01-2023,P038,Electronics,19,13499.69,106,52,0,0,4,1,4
17-09-2023,P016,Electronics,23,9008.6,100,43,0,0,6,9,6
17-07-2022,P036,Beauty,45,956.59,44,22,0,0,6,7,8
10-04-2022,P035,Sports,35,1722.14,257,76,0,0,6,4,5
18-09-2023,P030,Electronics,25,23384.12,107,64,0,0,0,9,10
16-03-2023,P030,Electronics,14,23059.97,199,64,0,0,3,3,10
06-10-2022,P042,Apparel,60,1173.61,47,31,1,26.2,3,10,8
05-10-2022,P047,Electronics,31,16757.82,75,21,1,12.6,2,10,6
22-05-2023,P050,Electronics,18,19160.46,135,78,0,0,0,5,2
15-07-2023,P043,Electronics,12,13530.38,182,68,0,0,5,7,6
10-05-2022,P040,Apparel,27,1387.55,101,51,0,0,1,5,9
29-06-2022,P020,Electronics,11,19616.65,69,45,0,0,2,6,8
14-12-2022,P009,Apparel,46,3510.34,103,43,0,0,2,12,2
03-10-2023,P022,Electronics,25,14090.29,78,34,0,0,1,10,11
03-11-2023,P006,Electronics,27,10180.17,176,79,0,0,4,11,13
18-12-2022,P032,Electronics,29,7186.46,51,39,0,0,6,12,12
06-03-2023,P011,Electronics,12,6377.41,51,27,0,0,0,3,4
15-09-2023,P014,Electronics,21,23660.22,42,28,0,0,4,9,9
06-10-2023,P029,Apparel,38,1285.41,180,41,0,0,4,10,13
08-12-2022,P031,Apparel,44,726.86,116,47,0,0,3,12,13
23-11-2023,P048,Apparel,54,1919.45,182,51,0,0,3,11,7
19-12-2023,P021,Apparel,52,2852.04,159,58,0,0,1,12,12
27-06-2023,P012,Sports,21,4989.21,214,78,0,0,1,6,6
27-11-2023,P023,Electronics,59,26452.4,99,32,1,58.1,0,11,4
06-11-2022,P010,Home,43,2049.99,67,43,0,0,6,11,12
25-08-2023,P038,Electronics,12,12824.48,232,52,0,0,4,8,4
25-04-2023,P022,Electronics,20,13797.05,55,34,0,0,1,4,11
01-12-2023,P047,Electronics,28,16425.19,59,21,0,0,4,12,6
29-08-2022,P011,Electronics,13,6757.3,73,27,0,0,0,8,4
27-07-2022,P036,Beauty,42,984.9,67,22,0,0,2,7,8
15-02-2023,P002,Sports,24,5741.39,66,55,0,0,2,2,9
10-08-2023,P004,Apparel,23,3371.83,121,40,0,0,3,8,14
05-07-2022,P050,Electronics,14,19867.73,351,78,0,0,1,7,2
21-07-2022,P003,Home,21,4825.56,387,79,0,0,3,7,10
21-07-2023,P022,Electronics,12,14261.48,150,34,0,0,4,7,11
05-05-2023,P024,Electronics,16,2715.06,220,58,0,0,4,5,2
28-02-2022,P036,Beauty,32,959.44,78,22,0,0,0,2,8
03-09-2023,P031,Apparel,37,738.68,50,47,0,0,6,9,13
27-04-2022,P010,Home,23,2120.92,173,43,0,0,2,4,12
31-01-2023,P019,Apparel,23,784.19,84,33,0,0,1,1,4
10-03-2023,P039,Home,20,2589.67,66,43,1,26.3,4,3,12
28-09-2022,P007,Electronics,18,14899.96,180,60,0,0,2,9,14
14-06-2022,P005,Electronics,20,8177.28,290,72,0,0,1,6,9
03-01-2022,P011,Electronics,9,6634.8,34,27,0,0,0,1,4
09-10-2022,P043,Electronics,32,13358.87,229,68,0,0,6,10,6
09-05-2022,P039,Home,19,2570.5,46,43,0,0,0,5,12
20-01-2023,P012,Sports,27,4819.38,162,78,0,0,4,1,6
01-07-2022,P036,Beauty,33,1005.36,36,22,0,0,4,7,8
13-09-2023,P006,Electronics,23,10492.22,160,79,0,0,2,9,13
22-06-2023,P037,Electronics,15,5941.72,143,46,0,0,3,6,10
21-02-2022,P031,Apparel,22,725.97,97,47,0,0,0,2,13
05-01-2023,P040,Apparel,16,1383.32,199,51,0,0,3,1,9
21-12-2022,P003,Home,30,4789.56,119,79,0,0,2,12,10
06-09-2023,P012,Sports,26,4707.26,185,78,0,0,2,9,6
06-06-2023,P029,Apparel,23,1336.58,127,41,0,0,1,6,13
26-01-2023,P004,Apparel,25,3357.59,113,40,0,0,3,1,14
12-03-2023,P009,Apparel,34,3460.94,79,43,0,0,6,3,2
19-06-2023,P044,Sports,18,2124.92,46,36,0,0,0,6,12
17-01-2023,P030,Electronics,14,24059.4,204,64,0,0,1,1,10
03-12-2023,P018,Apparel,60,3218.82,15,20,0,0,6,12,4
08-05-2022,P040,Apparel,26,1427.67,128,51,0,0,6,5,9
06-11-2022,P029,Apparel,59,1282.03,154,41,0,0,6,11,13
22-09-2023,P001,Electronics,18,24384.56,99,45,0,0,4,9,13
25-08-2023,P015,Electronics,12,12470.96,168,52,0,0,4,8,8
16-05-2023,P035,Sports,24,1720.16,187,76,0,0,1,5,5
23-01-2022,P030,Electronics,23,23432.59,101,64,0,0,6,1,10
13-03-2022,P042,Apparel,31,1161.38,72,31,0,0,6,3,8
16-03-2022,P032,Electronics,15,7075.2,46,39,0,0,2,3,12
02-06-2023,P009,Apparel,26,3549.72,-73,43,0,0,4,6,2
04-03-2023,P014,Electronics,19,23227.06,66,28,0,0,5,3,9
06-09-2023,P034,Sports,27,2429.32,111,52,0,0,2,9,2
08-02-2022,P025,Apparel,29,1362.55,156,51,0,0,1,2,5
17-03-2023,P013,Beauty,38,2280.54,174,77,0,0,4,3,10
14-04-2023,P018,Apparel,25,32026.4,47,20,0,0,4,4,4
27-01-2023,P033,Electronics,23,9513.07,241,74,0,0,4,1,13
19-02-2023,P028,Apparel,21,1123.14,110,51,0,0,6,2,8
27-02-2022,P026,Home,24,7476.69,47,42,0,0,6,2,8
10-10-2022,P019,Apparel,52,749.18,105,33,0,0,0,10,4
25-03-2022,P008,Beauty,38,1976.17,44,20,0,0,4,3,10
10-11-2022,P030,Electronics,27,23512.09,135,64,0,0,3,11,10
30-08-2022,P025,Apparel,35,1413.71,83,51,0,0,1,8,5
09-05-2023,P029,Apparel,21,1330.13,69,41,0,0,1,5,13
04-01-2022,P002,Sports,22,5738.03,100,55,0,0,1,1,9
18-03-2022,P033,Electronics,29,9708.34,198,74,1,27.4,4,3,13
24-09-2023,P043,Electronics,26,13587.48,156,68,0,0,6,9,6
13-03-2023,P024,Electronics,19,2715.62,233,58,0,0,0,3,2
17-06-2022,P041,Electronics,22,17909.9,-229,68,0,0,4,6,2
01-11-2022,P044,Sports,37,2032.36,122,36,0,0,1,11,12
26-08-2023,P042,Apparel,46,1171,47,31,0,0,5,8,8
13-12-2023,P046,Home,35,992.02,158,56,0,0,2,12,2
19-07-2022,P020,Electronics,24,19522.19,153,45,0,0,1,7,8
19-12-2023,P041,Electronics,21,18248.21,153,68,0,0,1,12,2
24-11-2022,P010,Home,33,2103.67,132,43,0,0,3,11,12
19-03-2023,P018,Apparel,35,3106.34,34,20,0,0,6,3,4
23-09-2022,P011,Electronics,25,6759.17,63,27,0,0,4,9,4
12-06-2022,P012,Sports,33,4879.3,209,78,0,0,6,6,6
21-09-2023,P010,Home,20,2015.31,159,43,0,0,3,9,12
14-10-2022,P049,Apparel,41,1152.69,41,23,0,0,4,10,8
20-01-2022,P006,Electronics,17,10413.43,308,79,0,0,3,1,13
05-03-2022,P001,Electronics,23,24332.36,115,45,0,0,5,3,13
01-09-2023,P022,Electronics,13,13808.17,123,34,0,0,4,9,11
27-12-2023,P039,Home,34,2596.84,150,43,0,0,2,12,12
07-09-2023,P006,Electronics,25,9998.89,220,79,0,0,3,9,13
10-12-2022,P007,Electronics,35,14154.24,104,60,0,0,5,12,14
20-03-2022,P035,Sports,18,1737.63,134,76,0,0,6,3,5
01-12-2023,P007,Electronics,33,14741.81,243,60,0,0,4,12,14
25-10-2022,P044,Sports,59,2125.9,139,36,1,36.1,1,10,12
01-08-2022,P011,Electronics,14,6650.58,42,27,0,0,0,8,4
